code,name,name_en,kind,parent,in_path,latitude,longitude,source
ir-n2247142860,جانوره,,city,ir-golchider-village,True,35.525615,46.558656,osm:n2247142860
ir-n2247142861,سیور,,village,ir-golchider-village,True,35.491233,46.53241,osm:n2247142861
ir-mulinan,مولینان,Mulinan,village,ir-r10783116,True,35.4472,46.4878,osm:n2247142862
ir-n2247142863,قوتوند,,village,ir-golchider-village,True,35.545675,46.542161,osm:n2247142863
ir-n2247142864,جلیله,,village,ir-golchider-village,True,35.51732,46.508246,osm:n2247142864
ir-n2247142865,شیخ عطار,,village,ir-golchider-village,True,35.513233,46.466283,osm:n2247142865
ir-n2247142866,بیه‌ رشان,,village,ir-golchider-village,True,35.536982,46.492591,osm:n2247142866
ir-n2247142867,باوا,,village,ir-golchider-village,True,35.489062,46.516246,osm:n2247142867
ir-n2247151339,میدول,,village,ir-golchider-village,True,35.580094,46.555559,osm:n2247151339
ir-n2247151372,تازاوای سوفی بله,,village,ir-golchider-village,True,35.590674,46.588656,osm:n2247151372
ir-hurd-valley,دره‌هرد,Hurd Valley,village,ir-golchider-village,True,35.587609,46.63352,osm:n2247151388
ir-guricheh,گوریچه,Guricheh,village,ir-golchider-village,True,35.612516,46.656369,osm:n2247151422
ir-n2247151445,سوفی بله,,village,ir-golchider-village,True,35.616138,46.58743,osm:n2247151445
ir-n2247151464,تینال,,village,ir-golchider-village,True,35.592079,46.535212,osm:n2247151464
ir-n2247151484,آلی همدان,,village,ir-golchider-village,True,35.605381,46.519704,osm:n2247151484
ir-shah-neshin,شاه نشین,Shah Neshin,village,ir-golchider-village,True,35.638674,46.605069,osm:n2247151502
ir-n2247151517,گلچیدر,,village,ir-golchider-village,True,35.664551,46.518941,osm:n2247151517
ir-n2247151578,ده بنیاد,,village,ir-golchider-village,True,35.568731,46.584391,osm:n2247151578
ir-polureh,پلوره,Polureh,village,ir-golchider-village,True,35.4719,46.5957,osm:n2247151850
ir-wil,ویل,Wil,village,ir-golchider-village,True,35.560741,46.712098,osm:n2247151864
ir-qadirawa,قدیراوا,Qadirawa,village,ir-golchider-village,True,35.500171,46.630161,osm:n2247152042
ir-kakul-zakaria,کاکول زکریا,Kakul Zakaria,village,ir-golchider-village,True,35.534282,46.637263,osm:n2247152274
ir-chawilkan-wezir,چاولکان وزیر,Chawilkan Wezîr,village,ir-golchider-village,True,35.550983,46.662639,osm:n2247152335
ir-bilcheh-sur,بلچه سور,Bilcheh Sur,village,ir-r10783116,True,35.416221,46.415171,osm:n2247159366
ir-mamuleh,ماموله,Mamuleh,village,ir-r10783116,True,35.418256,46.414388,osm:n2247159380
ir-galan,گلان,Galan,village,ir-r10783116,True,35.430545,46.436225,osm:n2247159384
ir-lavisan,لاویسان,Lavisan,village,ir-r10783116,True,35.430104,46.454657,osm:n2247159398
ir-halizabad,هلیزآباد,Halizabad,village,ir-r10783116,True,35.432892,46.478059,osm:n2247159411
ir-pir-khezran,پیر خضران,Pir Khezran,village,ir-r10783116,True,35.4197,46.4988,osm:n2247159423
ir-sorkh-kul,سورکه‌ول,Sorkh Kul,village,ir-r10783116,True,35.380083,46.492953,osm:n2247159453
ir-geleyeh,گلیه,Geleyeh,village,ir-r10783116,True,35.370862,46.442914,osm:n2247159478
ir-bidar,بیدر,Bidar,village,ir-r10783116,True,35.378337,46.462526,osm:n2247159489
ir-neyzal,نیزل,Neyzal,village,ir-r10783116,True,35.363406,46.478126,osm:n2247159503
ir-chu-in,چوین,Chu'in,village,ir-r10783116,True,35.4154,46.5216,osm:n2247159521
ir-shahidar,شاهیدر,Shahidar,village,ir-r10783116,True,35.4491,46.5248,osm:n2247159712
ir-gogce,گوچه,Gogce,village,ir-r6557574,True,35.751672,46.488076,osm:n2247234663
ir-reshede,رشه ده,Reshedê,village,ir-r6557578,True,35.568624,46.246048,osm:n2247234684
